_action_text,_bill,_committees,_date,_status,_time,_type
Committee on the Judiciary. Reported by Senator Leahy with an amendment in the nature of a substitute. Without written report.,s1228,SSJU,2011-01-21,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 107.,s1228,,2011-01-21,,,calendar
Read twice and referred to the Committee on Foreign Relations.,s1229,SSFR,2011-01-16,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1230,SSCM,2011-01-16,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1231,,2011-01-20,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1231,SSJU,2011-01-20,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported with amendments favorably.,s1231,SSJU,2011-01-21,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with an amendment in the nature of a substitute. Without written report.,s1231,SSJU,2011-01-21,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 108.,s1231,,2011-01-21,,,calendar
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1232,SSHR,2011-01-20,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1233,SSFI,2011-01-20,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1234,,2011-01-20,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1234,SSFI,2011-01-20,REFERRED,,referral
Read twice and referred to the Committee on Energy and Natural Resources.,s1235,SSEG,2011-01-20,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1236,,2011-01-20,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1236,SSJU,2011-01-20,REFERRED,,referral
Committee on the Judiciary. Ordered to be reported without amendment favorably.,s1236,SSJU,2011-01-15,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy without amendment. Without written report.,s1236,SSJU,2011-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 260.,s1236,,2011-01-15,,,calendar
Passed Senate without amendment by Unanimous Consent.,s1236,,2012-01-30,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1236,,2012-01-31,,,action
Received in the House.,s1236,,2012-01-31,,14:08:00,action
Held at the desk.,s1236,,2012-01-31,,17:07:00,action
Read twice and referred to the Committee on Finance.,s1237,SSFI,2011-01-21,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1238,SSFI,2011-01-21,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1239,SSBK,2011-01-21,INTRODUCED,,referral
"Senate Committee on Banking, Housing, and Urban Affairs discharged by Unanimous Consent.",s1239,SSBK,2011-01-09,,,action
Passed Senate without amendment by Unanimous Consent.,s1239,,2011-01-09,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1239,,2011-01-09,,,action
Received in the House.,s1239,,2011-01-12,,12:01:00,action
Referred to the House Committee on Financial Services.,s1239,HSBA,2011-01-12,,,referral
Sponsor introductory remarks on measure.,s1240,,2011-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1240,SSHR,2011-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1241,,2011-01-21,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1241,SSJU,2011-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1242,,2011-01-21,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1242,SSFI,2011-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1243,,2011-01-21,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1243,SSHR,2011-01-21,REFERRED,,referral
Sponsor introductory remarks on measure.,s1244,,2011-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1244,SSFI,2011-01-22,REFERRED,,referral
Sponsor introductory remarks on measure.,s1245,,2011-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s1245,SSFR,2011-01-22,REFERRED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1246,SSGA,2011-01-22,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1247,SSCM,2011-01-22,INTRODUCED,,referral
Read twice and referred to the Committee on Rules and Administration.,s1248,SSRA,2011-01-22,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1249,,2011-01-22,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1249,SSEV,2011-01-22,REFERRED,,referral
Committee on Environment and Public Works Subcommittee on Water and Wildlife. Hearings held.,s1249,SSEV,2012-01-24,,,hearings
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1250,SSHR,2011-01-22,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1251,SSFI,2011-01-22,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1252,,2011-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1252,SSHR,2011-01-22,REFERRED,,referral
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-17,INTRODUCED,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-01,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-08,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 3.",s1253,SSAS,2011-01-17,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-17,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-29,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 7.",s1253,SSAS,2011-01-30,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-31,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-05,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 4.",s1253,SSAS,2011-01-05,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 7.",s1253,SSAS,2011-01-06,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-07,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-12,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 6.",s1253,SSAS,2011-01-13,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 7.",s1253,SSAS,2011-01-13,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 6.",s1253,SSAS,2011-01-04,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 5.",s1253,SSAS,2011-01-10,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 6.",s1253,SSAS,2011-01-11,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 7.",s1253,SSAS,2011-01-11,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 3.",s1253,SSAS,2011-01-18,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 2.",s1253,SSAS,2011-01-18,,,hearings
"Committee on Armed Services Senate Subcommittee on Department of Defense. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 1.",s1253,SSAS,2011-01-19,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 4.",s1253,SSAS,2011-01-24,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 2.",s1253,SSAS,2011-01-25,,,hearings
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 7.",s1253,SSAS,2011-01-03,,,hearings
Committee on Armed Services. Original measure reported to Senate by Senator Levin. With written report No. 112-26. Additional views filed.,s1253,SSAS,2011-01-22,,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 80.,s1253,,2011-01-22,REPORTED,,calendar
"Senate Committee on Armed Services. Hearings held prior to introduction and/or referral. Hearings printed: S.Hrg. 112-80, pt. 2.",s1253,SSAS,2011-01-13,,,hearings
Committee on Armed Services. Original measure reported to Senate by Senator Levin. Without written report.,s1254,SSAS,2011-01-22,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 81.,s1254,,2011-01-22,REPORTED,,calendar
Committee on Armed Services. Original measure reported to Senate by Senator Levin. Without written report.,s1255,SSAS,2011-01-22,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 82.,s1255,,2011-01-22,REPORTED,,calendar
Committee on Armed Services. Original measure reported to Senate by Senator Levin. Without written report.,s1256,SSAS,2011-01-22,INTRODUCED,,action
Placed on Senate Legislative Calendar under General Orders. Calendar No. 83.,s1256,,2011-01-22,REPORTED,,calendar
Sponsor introductory remarks on measure.,s1257,,2011-01-22,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1257,SSHR,2011-01-22,REFERRED,,referral
Read twice and referred to the Committee on the Judiciary.,s1258,SSJU,2011-01-22,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s1259,SSFR,2011-01-22,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1260,SSHR,2011-01-22,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1260,,2011-01-23,,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1261,SSGA,2011-01-22,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1262,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Indian Affairs.,s1262,SLIA,2011-01-23,REFERRED,,referral
Committee on Indian Affairs. Hearings held. Hearings printed: S.Hrg. 112-328.,s1262,SLIA,2011-01-30,,,hearings
Committee on Indian Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1262,SLIA,2011-01-20,REPORTED,,calendar
Committee on Indian Affairs. Reported by Senator Akaka with an amendment in the nature of a substitute. With written report No. 112-262.,s1262,SLIA,2012-01-21,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 574.,s1262,,2012-01-21,,,calendar
Sponsor introductory remarks on measure.,s1263,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1263,SSJU,2011-01-23,REFERRED,,referral
Sponsor introductory remarks on measure.,s1264,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1264,SSVA,2011-01-23,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 112-668.,s1264,SSVA,2012-01-27,,,hearings
Read twice and referred to the Committee on Energy and Natural Resources.,s1265,SSEG,2011-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s1266,SSEV,2011-01-23,INTRODUCED,,referral
Committee on Environment and Public Works. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1266,SSEV,2011-01-08,REPORTED,,calendar
Committee on Environment and Public Works Subcommittee on Water and Wildlife. Hearings held.,s1266,SSEV,2012-01-24,,,hearings
Committee on Environment and Public Works. Reported by Senator Boxer with an amendment in the nature of a substitute. With written report No. 112-183.,s1266,SSEV,2012-01-16,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 452.,s1266,,2012-01-16,,,calendar
Read twice and referred to the Committee on Finance.,s1267,SSFI,2011-01-23,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1268,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1268,SSGA,2011-01-23,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1268,SSGA,2011-01-19,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Lieberman with an amendment in the nature of a substitute. With written report No. 112-235.,s1268,SSGA,2012-01-13,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 540.,s1268,,2012-01-13,,,calendar
Sponsor introductory remarks on measure.,s1269,,2011-01-23,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1269,SSHR,2011-01-23,REFERRED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s1270,SSEV,2011-01-23,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1270,,2011-01-29,,,action
Sponsor introductory remarks on measure.,s1271,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1271,SSFI,2011-01-23,REFERRED,,referral
Sponsor introductory remarks on measure.,s1272,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s1272,SSVA,2011-01-23,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1273,SSHR,2011-01-23,INTRODUCED,,referral
Read twice and referred to the Committee on the Budget.,s1274,SSBU,2011-01-23,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1275,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1275,SSFI,2011-01-23,REFERRED,,referral
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s1276,,2011-01-23,INTRODUCED,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 85.,s1276,,2011-01-27,REPORTED,,calendar
Read twice and referred to the Committee on Finance.,s1277,SSFI,2011-01-23,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1278,,2011-01-23,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s1278,SSFI,2011-01-23,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1279,SSHR,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Foreign Relations.,s1280,SSFR,2011-01-27,INTRODUCED,,referral
Committee on Foreign Relations. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1280,SSFR,2011-01-26,REPORTED,,calendar
Committee on Foreign Relations. Reported by Senator Kerry with an amendment in the nature of a substitute. With written report No. 112-82.,s1280,SSFR,2011-01-21,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 176.,s1280,,2011-01-21,,,calendar
Measure laid before Senate by unanimous consent.,s1280,,2011-01-26,,,action
The committee substitute as amended agreed to by Unanimous Consent.,s1280,,2011-01-26,,,action
Passed Senate with an amendment by Unanimous Consent.,s1280,,2011-01-26,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1280,,2011-01-27,,,action
Received in the House.,s1280,,2011-01-29,,11:04:00,action
Referred to the House Committee on Foreign Affairs.,s1280,HSFA,2011-01-29,,,referral
Ms. Ros-Lehtinen moved to suspend the rules and pass the bill.,s1280,,2011-01-01,,17:41:00,action
Considered under suspension of the rules.,s1280,,2011-01-01,,17:41:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1280.,s1280,,2011-01-01,,17:41:00,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s1280,,2011-01-01,,18:05:00,action
Considered as unfinished business.,s1280,,2011-01-01,,18:54:00,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 406 - 0 (Roll no. 817).,s1280,,2011-01-01,PASSED:BILL,19:00:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1280,,2011-01-01,,19:00:00,action
"The amendment to the title of S.1280 as engrossed, in the heading of amendment SA 668, was considered to have been proposed and adopted as such.",s1280,,2011-01-08,,,action
Presented to President.,s1280,,2011-01-14,,,topresident
Signed by President.,s1280,,2011-01-21,ENACTED:SIGNED,,signed
Became Public Law No: 112-57.,s1280,,2011-01-21,,,enacted
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1281,SSCM,2011-01-27,INTRODUCED,,referral
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s1282,SSGA,2011-01-27,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1283,,2011-01-28,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1283,SSHR,2011-01-28,REFERRED,,referral
Sponsor introductory remarks on measure.,s1284,,2011-01-28,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1284,SSBK,2011-01-28,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s1285,SSFI,2011-01-28,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1286,SSFI,2011-01-28,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1287,SSFI,2011-01-28,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1288,SSCM,2011-01-28,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1289,SSFI,2011-01-28,INTRODUCED,,referral
Read twice and referred to the Committee on the Budget.,s1290,SSBU,2011-01-28,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1291,SSFI,2011-01-28,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s1292,SSEV,2011-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Indian Affairs.,s1293,SLIA,2011-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1294,SSFI,2011-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Finance.,s1295,SSFI,2011-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s1296,SSEV,2011-01-29,INTRODUCED,,referral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s1296,SSEV,2011-01-08,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer without amendment. With written report No. 112-138.,s1296,SSEV,2012-01-26,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 304.,s1296,,2012-01-26,,,calendar
Passed Senate without amendment by Unanimous Consent.,s1296,,2012-01-01,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1296,,2012-01-02,,,action
Received in the House.,s1296,,2012-01-02,,12:26:00,action
Held at the desk.,s1296,,2012-01-02,,13:20:00,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1297,SSHR,2011-01-29,INTRODUCED,,referral
Read twice and referred to the Committee on Indian Affairs.,s1298,SLIA,2011-01-29,INTRODUCED,,referral
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s1299,SSBK,2011-01-29,INTRODUCED,,referral
"Senate Committee on Banking, Housing, and Urban Affairs discharged by Unanimous Consent.",s1299,SSBK,2012-01-26,,,action
Passed Senate without amendment by Unanimous Consent.,s1299,,2012-01-26,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1299,,2012-01-30,,,action
Received in the House.,s1299,,2012-01-30,,14:03:00,action
Held at the desk.,s1299,,2012-01-30,,15:00:00,action
Read twice and referred to the Committee on Finance.,s1300,SSFI,2011-01-29,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1300,,2011-01-30,,,action
Sponsor introductory remarks on measure.,s1301,,2011-01-29,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1301,SSJU,2011-01-29,REFERRED,,referral
Committee on the Judiciary. Hearings held.,s1301,SSJU,2011-01-14,,,hearings
Committee on the Judiciary. Ordered to be reported with amendments favorably.,s1301,SSJU,2011-01-13,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Leahy with an amendment in the nature of a substitute. Without written report.,s1301,SSJU,2011-01-13,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 193.,s1301,,2011-01-13,,,calendar
By Senator Leahy from Committee on the Judiciary filed written report. Report No. 112-96. Additional and Minority views filed.,s1301,SSJU,2011-01-17,,,action
Read twice and referred to the Committee on Environment and Public Works.,s1302,SSEV,2011-01-29,INTRODUCED,,referral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s1302,SSEV,2011-01-13,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer without amendment. With written report No. 112-40.,s1302,SSEV,2011-01-28,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 117.,s1302,,2011-01-28,,,calendar
Passed Senate without amendment by Unanimous Consent.,s1302,,2011-01-02,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s1302,,2011-01-03,,,action
Received in the House.,s1302,,2011-01-05,,10:07:00,action
"Referred to the Committee on Oversight and Government Reform, and in addition to the Committee on Transportation and Infrastructure, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",s1302,HSGO,2011-01-05,,,referral
Referred to House Oversight and Government Reform,s1302,HSGO,2011-01-05,,,referral
Referred to House Transportation and Infrastructure,s1302,HSPW,2011-01-05,,,referral
"Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management.",s1302,,2011-01-06,,,referral
Committee Consideration and Mark-up Session Held.,s1302,,2012-01-26,,,action
Ordered to be Reported by Unanimous Consent.,s1302,,2012-01-26,,,calendar
Mr. Issa moved to suspend the rules and pass the bill.,s1302,,2012-01-07,,16:55:00,action
Considered under suspension of the rules.,s1302,,2012-01-07,,16:55:00,action
DEBATE - The House proceeded with forty minutes of debate on S. 1302.,s1302,,2012-01-07,,16:55:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s1302,,2012-01-07,PASSED:BILL,17:03:00,vote
Motion to reconsider laid on the table Agreed to without objection.,s1302,,2012-01-07,,17:03:00,action
Presented to President.,s1302,,2012-01-10,,,topresident
Signed by President.,s1302,,2012-01-15,ENACTED:SIGNED,,signed
Became Public Law No: 112-119.,s1302,,2012-01-15,,,enacted
Read twice and referred to the Committee on Energy and Natural Resources.,s1303,SSEG,2011-01-29,INTRODUCED,,referral
Committee on Energy and Natural Resources Subcommittee on National Parks. Hearings held. With printed Hearing: S.Hrg. 112-224.,s1303,SSEG,2011-01-19,,,hearings
Sponsor introductory remarks on measure.,s1304,,2011-01-29,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1304,SSCM,2011-01-29,REFERRED,,referral
Sponsor introductory remarks on measure.,s1305,,2011-01-30,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1305,SSJU,2011-01-30,REFERRED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1306,SSHR,2011-01-30,INTRODUCED,,referral
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1307,SSCM,2011-01-30,INTRODUCED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s1307,SSCM,2011-01-02,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Rockefeller without amendment. With written report No. 112-239.",s1307,SSCM,2012-01-14,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 547.,s1307,,2012-01-14,,,calendar
Sponsor introductory remarks on measure.,s1308,,2011-01-30,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s1308,SSJU,2011-01-30,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s1309,SSFI,2011-01-30,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1310,SSHR,2011-01-30,INTRODUCED,,referral
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s1311,SSHR,2011-01-30,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1312,,2011-01-30,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s1312,SSCM,2011-01-30,REFERRED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s1313,SSEV,2011-01-30,INTRODUCED,,referral
Committee on Environment and Public Works. Ordered to be reported with an amendment in the nature of a substitute favorably.,s1313,SSEV,2011-01-13,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Boxer with an amendment in the nature of a substitute. With written report No. 112-41.,s1313,SSEV,2011-01-28,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 118.,s1313,,2011-01-28,,,calendar
Read twice and referred to the Committee on Veterans' Affairs.,s1314,SSVA,2011-01-30,INTRODUCED,,referral
Committee on Veterans' Affairs. Hearings held. Hearings printed: S.Hrg. 112-567.,s1314,SSVA,2012-01-13,,,hearings
Read twice and referred to the Committee on the Judiciary.,s1315,SSJU,2011-01-30,INTRODUCED,,referral
Read twice and referred to the Committee on the Budget.,s1316,SSBU,2011-01-30,INTRODUCED,,referral
Introduced in the Senate. Read twice. Ordered Placed on Senate Legislative Calendar under General Orders. Calendar No. 92.,s1317,,2011-01-30,INTRODUCED,,calendar
Read twice and referred to the Committee on Finance.,s1318,SSFI,2011-01-30,INTRODUCED,,referral
Read twice and referred to the Committee on the Judiciary.,s1319,SSJU,2011-01-30,INTRODUCED,,referral
Sponsor introductory remarks on measure.,s1320,,2011-01-30,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s1320,SSEV,2011-01-30,REFERRED,,referral
Read twice and referred to the Committee on Finance.,s1321,SSFI,2011-01-30,INTRODUCED,,referral
Read twice and referred to the Committee on Environment and Public Works.,s1322,SSEV,2011-01-30,INTRODUCED,,referral
Introduced in the Senate. Read twice. Ordered Placed on Senate Legislative Calendar under General Orders. Calendar No. 93.,s1323,,2011-01-30,INTRODUCED,,calendar
Motion to proceed to consideration of measure made in Senate.,s1323,,2011-01-05,,,action
Cloture motion on the motion to proceed to the bill presented in Senate.,s1323,,2011-01-05,,,action
Motion to proceed to consideration of measure withdrawn in Senate.,s1323,,2011-01-05,,,action
Motion to proceed to consideration of measure made in Senate.,s1323,,2011-01-05,,,action
Motion to proceed to measure considered in Senate.,s1323,,2011-01-06,,,action
Motion to proceed to measure considered in Senate.,s1323,,2011-01-07,,,action
Cloture on the motion to proceed to the bill invoked in Senate by Yea-Nay Vote. 74 - 22. Record Vote Number: 106.,s1323,,2011-01-07,,,vote-aux
Motion to proceed to measure considered in Senate.,s1323,,2011-01-11,,,action
Motion to proceed to consideration of measure agreed to in Senate by Yea-Nay Vote. 69 - 27. Record Vote Number: 107.,s1323,,2011-01-11,,,action
Measure laid before Senate by motion.,s1323,,2011-01-11,,,action
Motion by Senator Reid to commit to Senate Committee on Finance with instructions to report back forthwith with amendment SA 531 made in Senate.,s1323,SSFI,2011-01-11,,,action
Cloture motion on the bill (S. 1323) presented in Senate.,s1323,,2011-01-11,,,action
Considered by Senate.,s1323,,2011-01-12,,,action
